profile_id,age,annual_income,income_sources,tax_return_filed,late_filing_count,outstanding_dues,previous_default_count,income_growth_rate,deduction_claim_ratio,tax_compliance_score,compliance_risk
TAXP04148,32,2732500,Salary+Investments,1,0,15000,1,-0.156,0.35,0.837,Low
TAXP04149,33,597800,Salary+Investments,1,1,0,0,0.122,0.153,0.98,Low
TAXP04150,27,186600,Salary,1,2,0,0,0.046,0.315,0.859,Low
TAXP04151,46,488800,Salary+Business,1,0,0,0,-0.147,0.262,0.955,Low
TAXP04152,27,1852400,Multiple,0,2,0,1,0.117,0.033,0.647,Medium
TAXP04153,51,852100,Professional,1,1,0,0,0.222,0.269,0.922,Low
TAXP04154,32,355300,Professional,0,1,0,0,0.292,0.414,0.72,Low
TAXP04155,46,396900,Salary,1,3,0,1,-0.287,0.582,0.745,Low
TAXP04156,45,434400,Salary+Investments,0,1,0,0,-0.017,0.322,0.812,Low
TAXP04157,49,843100,Salary,1,1,0,1,-0.119,0.112,0.944,Low
TAXP04158,55,1703600,Salary,1,1,0,0,-0.004,0.14,0.899,Low
TAXP04159,46,1386700,Multiple,0,2,14800,0,0.322,0.24,0.662,Medium
TAXP04160,59,902600,Multiple,1,1,0,0,-0.016,0.263,0.926,Low
TAXP04161,32,249200,Multiple,1,0,0,0,0.024,0.153,0.98,Low
TAXP04162,54,249900,Business,1,0,0,0,-0.033,0.26,0.964,Low
TAXP04163,36,954200,Salary,1,1,31000,0,0.36,0.331,0.763,Low
TAXP04164,49,246700,Business,1,0,0,0,-0.268,0.309,0.937,Low
TAXP04165,43,552600,Salary,1,0,0,1,0.011,0.191,0.964,Low
TAXP04166,61,809100,Salary+Investments,1,3,0,0,-0.038,0.123,0.85,Low
TAXP04167,33,286500,Business,0,2,0,0,-0.175,0.208,0.738,Low
TAXP04168,44,310900,Salary,0,2,0,2,0.276,0.223,0.599,Medium
TAXP04169,28,607400,Salary,1,0,0,1,-0.188,0.06,0.925,Low
TAXP04170,49,934100,Salary,1,2,0,0,0.026,0.239,0.836,Low
TAXP04171,22,1395900,Salary+Investments,1,4,0,0,0.087,0.248,0.784,Low
TAXP04172,39,1006300,Salary+Business,0,1,0,0,-0.02,0.076,0.857,Low
TAXP04173,21,685400,Salary,1,4,0,0,-0.177,0.611,0.669,Medium
TAXP04174,35,379800,Salary,1,0,0,0,0.073,0.256,0.974,Low
TAXP04175,42,300600,Salary,0,0,0,1,-0.022,0.285,0.767,Low
TAXP04176,35,450000,Salary,0,0,38500,1,0.229,0.732,0.566,Medium
TAXP04177,38,873200,Multiple,0,2,28300,0,0.183,0.456,0.566,Medium
TAXP04178,27,828300,Professional,1,0,0,0,0.411,0.436,0.92,Low
TAXP04179,53,150000,Salary,1,1,0,0,0.118,0.464,0.9,Low
TAXP04180,56,369200,Salary+Business,1,3,49800,1,0.194,0.086,0.462,Medium
TAXP04181,41,1547200,Salary,1,0,0,1,0.043,0.24,0.908,Low
TAXP04182,23,688200,Salary,1,0,0,0,0.374,0.088,0.98,Low
TAXP04183,23,234300,Business,1,2,0,0,0.102,0.276,0.818,Low
TAXP04184,51,3544500,Salary,0,0,0,1,0.084,0.107,0.878,Low
TAXP04185,62,636600,Business,1,1,0,0,0.186,0.656,0.928,Low
TAXP04186,59,857200,Salary+Investments,1,0,10000,0,-0.003,0.659,0.852,Low
TAXP04187,39,866600,Multiple,0,1,359900,0,0.02,0.315,0.02,High
TAXP04188,43,498800,Salary,1,0,0,0,0.186,0.197,0.98,Low
TAXP04189,28,385000,Professional,1,0,0,1,0.217,0.271,0.896,Low
TAXP04190,24,2994600,Salary,1,0,4200,0,0.196,0.235,0.906,Low
TAXP04191,55,1338500,Business,1,0,30700,0,0.087,0.259,0.847,Low
TAXP04192,40,1174700,Salary,1,1,0,0,0.143,0.177,0.93,Low
TAXP04193,43,984300,Business,1,0,0,1,0.254,0.268,0.907,Low
TAXP04194,36,315600,Salary,1,2,3000,1,-0.075,0.146,0.811,Low
TAXP04195,35,1630700,Multiple,1,0,0,1,0.1,0.341,0.887,Low
TAXP04196,65,354200,Salary+Investments,1,3,0,1,-0.366,0.259,0.831,Low
TAXP04197,57,797100,Salary,1,1,0,0,0.218,0.217,0.9,Low
TAXP04198,52,199700,Salary+Business,0,0,0,0,-0.025,0.225,0.923,Low
TAXP04199,38,150000,Salary,1,2,0,0,-0.021,0.238,0.883,Low
TAXP04200,53,817400,Salary+Business,1,0,0,1,0.08,0.514,0.931,Low
TAXP04201,36,363000,Salary,1,1,47500,1,0.199,0.555,0.584,Medium
TAXP04202,44,155200,Salary,1,0,0,0,0.483,0.248,0.923,Low
TAXP04203,27,959300,Professional,1,0,25300,0,-0.148,0.31,0.828,Low
TAXP04204,52,2991200,Business,1,0,7600,0,-0.036,0.423,0.939,Low
TAXP04205,23,1767700,Business,0,1,19200,0,0.137,0.118,0.76,Low
TAXP04206,53,540100,Business,1,1,0,1,-0.016,0.271,0.877,Low
TAXP04207,48,654200,Salary,1,0,43800,0,0.234,0.521,0.722,Low
TAXP04208,23,1231700,Salary,1,1,0,0,0.073,0.047,0.932,Low
TAXP04209,43,1458100,Professional,1,3,0,0,0.242,0.28,0.833,Low
TAXP04210,31,507600,Professional,1,2,54000,1,0.06,0.144,0.511,Medium
TAXP04211,42,666200,Salary,1,0,0,0,0.187,0.21,0.966,Low
TAXP04212,21,807100,Salary,1,0,80300,0,-0.053,0.313,0.519,Medium
TAXP04213,53,968500,Professional,1,0,0,0,0.41,0.138,0.979,Low
TAXP04214,43,590600,Professional,1,0,0,0,-0.172,0.237,0.94,Low
TAXP04215,37,596200,Salary+Investments,1,2,5500,0,-0.013,0.134,0.842,Low
TAXP04216,60,1755400,Business,1,2,0,1,-0.127,0.185,0.854,Low
TAXP04217,50,1552800,Business,0,2,0,1,0.228,0.134,0.762,Low
TAXP04218,48,916600,Business,0,0,9500,2,0.186,0.268,0.649,Medium
TAXP04219,27,2241100,Salary,1,0,0,0,-0.095,0.358,0.973,Low
TAXP04220,43,492100,Salary,1,1,0,0,0.26,0.232,0.937,Low
TAXP04221,52,2091200,Salary,0,0,0,0,-0.012,0.049,0.885,Low
TAXP04222,62,960600,Salary+Investments,1,0,0,0,0.162,0.272,0.98,Low
TAXP04223,48,6850700,Salary,1,1,0,0,0.2,0.289,0.89,Low
TAXP04224,28,275400,Professional,0,1,0,1,0.061,0.372,0.743,Low
TAXP04225,51,395700,Business,1,2,0,0,0.246,0.619,0.828,Low
TAXP04226,24,878800,Salary,1,0,30300,0,0.077,0.157,0.783,Low
TAXP04227,35,865200,Salary+Investments,0,0,0,0,0.154,0.103,0.857,Low
TAXP04228,62,2646700,Professional,1,2,46900,0,0.056,0.295,0.577,Medium
TAXP04229,57,401700,Salary,1,2,0,0,-0.199,0.229,0.873,Low
TAXP04230,61,1247000,Salary+Business,0,2,0,0,0.08,0.042,0.83,Low
TAXP04231,36,1501100,Business,1,0,2000,1,-0.04,0.189,0.949,Low
TAXP04232,51,1079600,Salary,1,0,0,1,0.323,0.215,0.935,Low
TAXP04233,52,325400,Salary+Business,1,0,0,0,-0.118,0.233,0.966,Low
TAXP04234,32,1791100,Professional,0,0,26800,2,0.296,0.304,0.54,Medium
TAXP04235,63,1575100,Salary,1,0,9900,0,0.071,0.537,0.884,Low
TAXP04236,64,1000900,Multiple,0,1,0,0,0.165,0.171,0.814,Low
TAXP04237,25,753000,Professional,1,0,11700,0,-0.121,0.423,0.901,Low
TAXP04238,55,764900,Professional,1,1,21800,0,0.051,0.262,0.792,Low
TAXP04239,41,614200,Salary,1,0,0,0,-0.006,0.321,0.953,Low
TAXP04240,51,1031100,Salary,1,2,0,0,0.437,0.031,0.849,Low
TAXP04241,45,664700,Business,1,4,0,2,-0.01,0.062,0.731,Low
TAXP04242,31,352800,Professional,1,0,0,0,0.285,0.323,0.872,Low
TAXP04243,25,305500,Business,1,1,0,0,0.287,0.283,0.92,Low
TAXP04244,44,378200,Salary+Business,1,0,0,0,0.282,0.232,0.98,Low
TAXP04245,58,762700,Salary,1,0,0,0,0.005,0.329,0.925,Low
TAXP04246,58,637500,Salary+Business,1,0,0,1,0.389,0.179,0.877,Low
TAXP04247,33,759000,Salary+Business,1,0,0,0,0.422,0.471,0.95,Low
TAXP04248,59,932200,Salary+Business,1,0,0,1,0.159,0.122,0.905,Low
TAXP04249,37,413800,Salary+Business,1,1,0,2,0.026,0.159,0.851,Low
TAXP04250,46,1867300,Salary+Investments,1,1,0,0,-0.038,0.14,0.922,Low
TAXP04251,35,536000,Salary,0,0,0,0,0.175,0.553,0.806,Low
TAXP04252,44,475800,Professional,1,1,0,0,0.11,0.472,0.81,Low
TAXP04253,44,919900,Multiple,1,0,0,1,0.129,0.429,0.851,Low
TAXP04254,52,173200,Business,0,1,0,2,-0.116,0.379,0.651,Medium
TAXP04255,42,367900,Salary,0,0,0,0,0.105,0.2,0.827,Low
TAXP04256,44,1317300,Multiple,1,1,0,0,0.283,0.23,0.957,Low
TAXP04257,50,186100,Salary,1,1,0,0,0.23,0.098,0.923,Low
TAXP04258,39,1453300,Salary,1,0,0,0,0.034,0.064,0.98,Low
TAXP04259,44,1929500,Salary,0,1,0,0,0.083,0.263,0.804,Low
TAXP04260,24,498200,Business,1,0,0,0,-0.135,0.315,0.957,Low
TAXP04261,60,802000,Salary,1,2,0,0,-0.006,0.556,0.911,Low
TAXP04262,26,1454900,Business,1,1,0,0,0.046,0.06,0.955,Low
TAXP04263,60,464500,Multiple,1,1,0,0,0.201,0.256,0.911,Low
TAXP04264,55,1214100,Business,1,1,50100,0,-0.013,0.108,0.651,Medium
TAXP04265,63,400900,Business,1,2,0,0,-0.066,0.186,0.912,Low
TAXP04266,22,460900,Salary+Investments,1,0,0,0,0.221,0.259,0.98,Low
TAXP04267,30,365600,Salary+Business,1,1,13800,0,0.032,0.302,0.88,Low
TAXP04268,23,831900,Salary,1,1,28600,0,-0.034,0.133,0.802,Low
TAXP04269,39,1496200,Salary,1,3,0,0,0.23,0.323,0.853,Low
TAXP04270,61,569300,Professional,1,1,0,0,0.173,0.281,0.868,Low
TAXP04271,55,260300,Salary+Investments,1,1,0,0,0.067,0.238,0.898,Low
TAXP04272,52,298100,Business,1,1,3900,0,0.044,0.139,0.822,Low
TAXP04273,59,863600,Salary,1,0,0,0,0.161,0.154,0.98,Low
TAXP04274,21,2452200,Salary+Business,1,0,0,1,0.186,0.231,0.886,Low
TAXP04275,56,863000,Professional,1,2,0,0,0.133,0.21,0.92,Low
TAXP04276,35,492000,Business,1,1,0,2,0.119,0.225,0.772,Low
TAXP04277,52,1128500,Salary+Investments,1,0,8100,0,0.003,0.249,0.941,Low
TAXP04278,55,547000,Salary+Business,1,0,0,0,0.013,0.159,0.98,Low
TAXP04279,51,495000,Professional,1,1,0,0,0.073,0.29,0.875,Low
TAXP04280,39,326000,Professional,1,0,0,0,-0.054,0.228,0.931,Low
TAXP04281,48,1791900,Professional,1,3,25400,2,-0.072,0.242,0.635,Medium
TAXP04282,42,150000,Business,1,2,0,2,0.086,0.159,0.789,Low
TAXP04283,49,1154500,Business,1,1,20000,1,0.258,0.15,0.72,Low
TAXP04284,41,465500,Salary+Business,0,2,0,0,-0.232,0.409,0.745,Low
TAXP04285,38,483700,Professional,0,2,0,1,0.037,0.481,0.676,Medium
TAXP04286,30,2198300,Business,1,0,0,1,0.144,0.125,0.91,Low
TAXP04287,38,388700,Salary,0,3,0,1,0.272,0.149,0.609,Medium
TAXP04288,53,398300,Salary+Business,1,1,0,0,0.388,0.508,0.856,Low
TAXP04289,60,591800,Professional,1,1,0,0,0.059,0.216,0.937,Low
TAXP04290,25,875600,Salary,1,0,0,1,0.416,0.386,0.955,Low
TAXP04291,29,472900,Salary,0,2,0,0,0.173,0.2,0.732,Low
TAXP04292,43,209300,Salary,1,1,21300,1,0.23,0.399,0.734,Low
TAXP04293,52,348500,Multiple,1,0,0,0,-0.07,0.201,0.914,Low
TAXP04294,28,1635200,Salary+Investments,1,0,7800,0,0.173,0.284,0.901,Low
TAXP04295,35,686000,Business,1,0,21500,0,0.244,0.264,0.868,Low
TAXP04296,23,899400,Salary,1,1,0,1,-0.01,0.542,0.892,Low
TAXP04297,23,538500,Salary+Business,1,1,0,0,-0.317,0.482,0.892,Low
TAXP04298,27,404300,Business,1,0,0,0,0.124,0.237,0.956,Low
TAXP04299,53,2175100,Multiple,1,0,58100,0,0.066,0.114,0.681,Medium
TAXP04300,60,567600,Salary,1,0,0,0,0.315,0.605,0.965,Low
TAXP04301,43,472400,Salary,1,3,0,1,0.014,0.062,0.901,Low
TAXP04302,28,1431100,Business,1,2,0,0,-0.013,0.317,0.908,Low
TAXP04303,62,386400,Salary,1,1,0,0,-0.087,0.206,0.98,Low
TAXP04304,33,423600,Professional,1,0,0,0,-0.001,0.245,0.98,Low
TAXP04305,27,654800,Salary+Business,1,2,0,1,0.527,0.142,0.802,Low
TAXP04306,27,650100,Salary,1,1,0,0,-0.154,0.244,0.869,Low
TAXP04307,36,783600,Business,0,2,0,0,-0.114,0.298,0.836,Low
TAXP04308,54,2930600,Professional,0,4,0,0,0.091,0.362,0.688,Medium
TAXP04309,38,828000,Salary+Investments,0,1,17800,1,0.416,0.448,0.608,Medium
TAXP04310,41,150000,Business,0,0,0,0,0.219,0.17,0.866,Low
TAXP04311,36,822100,Salary,1,0,0,0,0.348,0.656,0.908,Low
TAXP04312,63,668000,Business,1,0,0,0,0.038,0.373,0.947,Low
TAXP04313,51,670700,Business,0,0,0,1,-0.122,0.183,0.819,Low
TAXP04314,50,775900,Salary+Business,1,3,0,1,0.028,0.344,0.732,Low
TAXP04315,40,636700,Business,1,1,0,0,0.08,0.047,0.859,Low
TAXP04316,44,625800,Salary,1,0,9300,0,0.102,0.281,0.955,Low
TAXP04317,60,1010700,Salary+Business,1,1,9300,0,0.066,0.536,0.815,Low
TAXP04318,50,440000,Business,1,1,0,0,0.195,0.081,0.86,Low
TAXP04319,57,328500,Salary,1,3,7800,1,-0.014,0.216,0.697,Medium
TAXP04320,22,5733600,Business,1,0,0,0,-0.048,0.421,0.979,Low
TAXP04321,59,388200,Multiple,1,1,27000,0,-0.093,0.111,0.809,Low
TAXP04322,63,698600,Salary+Business,1,0,0,0,0.133,0.146,0.98,Low
TAXP04323,51,221400,Salary,1,3,0,0,0.117,0.198,0.853,Low
TAXP04324,64,706900,Salary+Business,1,1,0,0,0.275,0.08,0.948,Low
TAXP04325,46,332000,Salary,1,0,0,0,0.348,0.427,0.92,Low
TAXP04326,33,472700,Business,1,0,7200,1,-0.093,0.15,0.932,Low
TAXP04327,48,1379400,Business,1,0,0,0,0.104,0.272,0.964,Low
TAXP04328,49,913100,Salary,0,1,0,0,0.067,0.062,0.816,Low
TAXP04329,27,978700,Salary,1,1,0,2,-0.146,0.298,0.831,Low
TAXP04330,30,181600,Multiple,1,0,33500,0,0.015,0.112,0.786,Low
TAXP04331,34,2439500,Salary,0,4,0,1,0.351,0.613,0.577,Medium
TAXP04332,45,275600,Salary+Business,1,1,0,0,-0.001,0.16,0.926,Low
TAXP04333,27,1953800,Professional,1,1,0,1,-0.028,0.397,0.907,Low
TAXP04334,55,1356300,Business,1,1,0,0,0.092,0.185,0.957,Low
TAXP04335,25,985000,Salary,1,0,0,2,0.246,0.375,0.814,Low
TAXP04336,63,351200,Salary,0,2,0,0,0.051,0.326,0.809,Low
TAXP04337,51,725000,Salary,1,0,22400,0,0.12,0.08,0.843,Low
TAXP04338,36,463100,Business,0,0,181800,2,-0.266,0.136,0.02,High
TAXP04339,37,663700,Multiple,1,0,0,0,0.192,0.133,0.98,Low
TAXP04340,52,543000,Salary+Investments,1,0,0,0,0.135,0.171,0.98,Low
TAXP04341,24,150000,Salary,1,1,28400,0,0.242,0.238,0.743,Low
TAXP04342,53,1457800,Salary,1,1,0,0,-0.199,0.291,0.832,Low
TAXP04343,45,613100,Salary,1,0,8100,0,0.052,0.386,0.851,Low
TAXP04344,30,458500,Multiple,0,0,0,0,0.254,0.513,0.846,Low
TAXP04345,61,434200,Salary,1,2,18300,1,0.011,0.262,0.707,Low
TAXP04346,49,841400,Salary,1,1,0,1,0.108,0.027,0.91,Low
TAXP04347,28,341500,Professional,0,1,60100,1,0.034,0.218,0.471,Medium
TAXP04348,50,150000,Business,1,1,0,0,0.038,0.447,0.871,Low
TAXP04349,39,871400,Salary,1,1,6600,0,0.287,0.105,0.884,Low
TAXP04350,55,944600,Professional,1,1,0,1,-0.128,0.221,0.866,Low
TAXP04351,43,563000,Salary,1,1,0,1,0.092,0.181,0.938,Low
TAXP04352,65,284400,Salary,1,2,0,0,0.14,0.297,0.902,Low
TAXP04353,62,693000,Salary,1,2,0,1,0.25,0.377,0.836,Low
TAXP04354,22,226400,Salary,1,2,0,0,0.08,0.307,0.853,Low
TAXP04355,39,310200,Multiple,1,1,0,0,0.255,0.527,0.86,Low
TAXP04356,30,378600,Business,1,2,20100,0,0.091,0.163,0.72,Low
TAXP04357,41,1193500,Salary+Business,1,0,29700,2,0.119,0.326,0.74,Low
TAXP04358,27,500600,Salary,1,1,9900,1,0.113,0.074,0.776,Low
TAXP04359,45,470800,Salary+Business,1,0,0,1,0.205,0.175,0.929,Low
TAXP04360,27,2655400,Multiple,1,0,0,0,0.187,0.049,0.98,Low
TAXP04361,49,837800,Salary,1,0,0,0,-0.078,0.175,0.98,Low
TAXP04362,41,829700,Multiple,1,1,0,0,0.135,0.074,0.929,Low
TAXP04363,65,498100,Professional,1,0,0,0,0.187,0.627,0.902,Low
TAXP04364,60,423100,Salary+Business,0,0,85500,2,0.334,0.312,0.251,High
TAXP04365,48,150000,Salary,0,1,0,1,-0.061,0.277,0.761,Low
TAXP04366,41,1305700,Professional,1,0,0,0,0.186,0.09,0.977,Low
TAXP04367,53,897600,Business,1,1,0,0,0.044,0.404,0.942,Low
TAXP04368,51,571300,Multiple,1,0,0,1,0.131,0.303,0.888,Low
TAXP04369,27,588800,Salary+Investments,1,1,0,1,-0.072,0.473,0.842,Low
TAXP04370,37,1104300,Salary,1,0,0,0,0.098,0.286,0.98,Low
TAXP04371,65,212200,Multiple,1,0,0,0,0.151,0.17,0.98,Low
TAXP04372,35,425100,Salary+Investments,1,0,0,0,-0.055,0.294,0.962,Low
TAXP04373,21,286800,Business,1,2,0,1,0.332,0.139,0.777,Low
TAXP04374,58,2327300,Salary,1,2,35500,0,-0.147,0.2,0.639,Medium
TAXP04375,62,1221000,Salary,1,1,0,1,0.186,0.388,0.899,Low
TAXP04376,50,150000,Salary,0,2,0,1,-0.289,0.293,0.657,Medium
TAXP04377,49,218600,Salary,1,1,0,1,0.059,0.222,0.85,Low
TAXP04378,36,590900,Multiple,1,1,23200,2,0.177,0.212,0.653,Medium
TAXP04379,37,462600,Salary,1,0,0,1,0.214,0.174,0.903,Low
TAXP04380,62,250500,Professional,1,0,0,1,0.083,0.386,0.918,Low
TAXP04381,59,2636500,Professional,1,3,0,0,0.061,0.18,0.811,Low
TAXP04382,43,814000,Professional,1,0,39000,0,0.191,0.13,0.864,Low
TAXP04383,35,914900,Salary,0,0,0,1,0.252,0.198,0.83,Low
TAXP04384,29,394900,Business,1,0,0,0,0.321,0.169,0.98,Low
TAXP04385,21,1093400,Professional,1,2,0,0,-0.107,0.352,0.889,Low
TAXP04386,42,494300,Business,1,1,0,1,0.068,0.528,0.9,Low
TAXP04387,45,530000,Salary,0,1,0,0,-0.251,0.132,0.825,Low
TAXP04388,51,1009200,Salary+Business,1,1,1600,0,-0.119,0.275,0.93,Low
TAXP04389,57,201200,Salary,1,0,0,1,-0.013,0.317,0.927,Low
TAXP04390,37,2052500,Business,1,0,3000,1,0.238,0.22,0.888,Low
TAXP04391,28,741200,Business,0,3,66800,0,0.023,0.38,0.4,High
TAXP04392,58,1634800,Salary,0,1,0,0,0.054,0.336,0.812,Low
TAXP04393,55,299700,Salary+Business,1,1,6400,0,0.148,0.252,0.889,Low
TAXP04394,44,334400,Salary,1,1,268000,0,-0.007,0.37,0.02,High
TAXP04395,22,281600,Multiple,1,0,0,0,-0.219,0.668,0.923,Low
TAXP04396,42,778400,Salary+Investments,1,0,0,2,-0.019,0.225,0.868,Low
TAXP04397,48,681600,Salary,0,1,38000,0,0.081,0.22,0.584,Medium
TAXP04398,59,465300,Salary,1,2,40700,1,0.175,0.187,0.664,Medium
TAXP04399,43,313200,Salary,1,1,0,0,0.067,0.025,0.952,Low
TAXP04400,41,261100,Salary+Investments,1,2,0,0,0.172,0.353,0.818,Low
TAXP04401,38,627700,Professional,0,0,30800,0,0.248,0.27,0.74,Low
TAXP04402,39,464900,Salary,1,0,0,0,0.279,0.1,0.973,Low
TAXP04403,21,396800,Business,1,0,0,0,0.128,0.605,0.98,Low
TAXP04404,25,1980000,Salary,1,2,0,0,-0.082,0.4,0.877,Low
TAXP04405,55,612600,Business,1,1,0,0,-0.099,0.104,0.965,Low
TAXP04406,37,1622000,Business,1,0,0,1,-0.084,0.366,0.895,Low
TAXP04407,59,442800,Salary,1,0,0,0,-0.072,0.331,0.973,Low
TAXP04408,38,775300,Salary+Business,1,1,0,0,0.116,0.32,0.959,Low
TAXP04409,65,624500,Salary,1,0,0,0,0.402,0.181,0.904,Low
TAXP04410,29,191500,Business,1,1,0,0,0.134,0.198,0.919,Low
TAXP04411,29,1817800,Professional,1,4,0,1,0.087,0.133,0.71,Low
TAXP04412,47,589700,Multiple,1,0,0,0,0.254,0.075,0.98,Low
TAXP04413,57,1112500,Business,1,1,0,0,-0.033,0.152,0.95,Low
TAXP04414,27,378200,Salary+Investments,1,1,14500,0,0.267,0.379,0.79,Low
TAXP04415,43,577300,Salary,1,1,0,0,0.255,0.238,0.94,Low
TAXP04416,31,348200,Salary+Investments,1,2,21100,1,0.109,0.395,0.702,Low
TAXP04417,54,1582700,Salary,1,0,0,0,0.435,0.293,0.947,Low
TAXP04418,46,813400,Salary+Business,0,1,0,1,0.278,0.14,0.835,Low
TAXP04419,50,846600,Salary,1,1,30500,1,0.107,0.333,0.709,Low
TAXP04420,33,1728300,Multiple,1,0,0,0,0.077,0.229,0.98,Low
TAXP04421,33,1494500,Multiple,1,0,18900,0,0.031,0.152,0.891,Low
TAXP04422,49,1127800,Business,1,1,0,0,0.079,0.263,0.947,Low
TAXP04423,36,233500,Business,1,1,15900,0,0.084,0.266,0.885,Low
TAXP04424,52,393900,Business,1,1,0,1,0.049,0.115,0.917,Low
TAXP04425,27,315500,Salary,0,0,58000,0,0.066,0.392,0.556,Medium
TAXP04426,34,1097500,Professional,1,2,0,0,-0.091,0.552,0.825,Low
TAXP04427,25,735000,Professional,1,0,0,1,0.009,0.119,0.957,Low
TAXP04428,24,238800,Business,1,0,0,0,-0.156,0.369,0.95,Low
TAXP04429,32,567400,Salary,1,4,46700,1,0.166,0.167,0.489,Medium
TAXP04430,43,221700,Salary+Investments,1,1,0,1,0.113,0.246,0.891,Low
TAXP04431,27,625600,Salary,0,2,0,1,0.08,0.256,0.672,Medium
TAXP04432,25,197400,Professional,1,3,0,0,0.242,0.142,0.844,Low
TAXP04433,60,951200,Salary,1,1,0,0,-0.038,0.332,0.937,Low
TAXP04434,44,853300,Salary,1,1,26300,1,-0.014,0.633,0.665,Medium
TAXP04435,53,2567500,Salary,1,0,0,1,-0.137,0.173,0.92,Low
TAXP04436,53,1196800,Salary,1,2,0,1,0.264,0.171,0.907,Low
TAXP04437,25,479400,Professional,1,0,20700,0,0.197,0.29,0.945,Low
TAXP04438,48,1171400,Business,1,1,0,0,0.313,0.211,0.858,Low
TAXP04439,59,237600,Professional,1,0,0,0,0.353,0.196,0.956,Low
TAXP04440,41,325100,Professional,0,1,0,2,0.032,0.262,0.711,Low
TAXP04441,59,826200,Salary,1,0,0,1,-0.014,0.414,0.98,Low
TAXP04442,63,150000,Salary,1,0,12100,0,-0.187,0.159,0.916,Low
TAXP04443,45,632800,Professional,1,2,6000,1,-0.076,0.183,0.84,Low
TAXP04444,25,311800,Professional,1,0,18100,0,0.048,0.351,0.88,Low
TAXP04445,48,699200,Business,0,2,0,1,-0.23,0.045,0.744,Low
TAXP04446,60,299200,Salary,1,1,0,0,-0.072,0.139,0.945,Low
TAXP04447,47,882200,Salary+Business,1,0,0,1,0.087,0.099,0.928,Low
TAXP04448,57,659100,Salary,1,1,0,0,0.243,0.149,0.911,Low
TAXP04449,45,1781500,Professional,1,2,0,1,-0.015,0.399,0.818,Low
TAXP04450,39,653200,Salary,1,0,0,0,0.12,0.349,0.954,Low
TAXP04451,63,373700,Professional,1,0,23100,0,0.398,0.341,0.885,Low
TAXP04452,27,544100,Salary,1,1,0,1,-0.189,0.351,0.86,Low
TAXP04453,41,246900,Salary+Business,1,0,0,0,0.274,0.065,0.97,Low
TAXP04454,28,870800,Salary,0,2,311100,0,0.161,0.518,0.02,High
TAXP04455,50,993900,Business,0,1,0,1,0.303,0.472,0.666,Medium
TAXP04456,62,3846000,Salary,1,1,0,0,0.255,0.162,0.931,Low
TAXP04457,65,415400,Professional,1,0,0,0,-0.006,0.434,0.98,Low
TAXP04458,31,536000,Salary,1,2,29900,0,0.1,0.077,0.739,Low
TAXP04459,53,429400,Salary,1,0,0,0,-0.134,0.349,0.977,Low
TAXP04460,60,757300,Salary+Business,1,0,0,0,0.016,0.221,0.98,Low
TAXP04461,58,855600,Salary,1,1,0,0,0.105,0.492,0.909,Low
TAXP04462,43,625500,Salary,0,1,0,0,0.149,0.301,0.743,Low
TAXP04463,28,1421000,Salary+Investments,0,2,0,0,0.226,0.574,0.729,Low
TAXP04464,41,416900,Salary+Business,1,0,0,1,0.353,0.225,0.868,Low
TAXP04465,55,1322200,Salary+Investments,1,1,0,0,0.03,0.434,0.883,Low
TAXP04466,48,957800,Salary,1,0,10400,0,0.283,0.076,0.839,Low
TAXP04467,38,644400,Business,1,4,0,0,0.143,0.254,0.764,Low
TAXP04468,30,518100,Salary+Business,1,1,0,0,-0.109,0.258,0.918,Low
TAXP04469,50,3730000,Salary,0,2,0,0,0.076,0.206,0.758,Low
TAXP04470,40,360900,Salary+Business,1,2,0,0,0.119,0.195,0.87,Low
TAXP04471,42,805500,Salary,0,1,0,1,-0.034,0.353,0.755,Low
TAXP04472,63,378700,Salary+Investments,1,0,0,0,-0.066,0.398,0.974,Low
TAXP04473,21,2351100,Professional,1,1,0,0,-0.072,0.422,0.891,Low
TAXP04474,31,1230900,Business,1,1,0,0,0.013,0.174,0.957,Low
TAXP04475,62,398800,Business,1,2,0,1,-0.038,0.148,0.905,Low
TAXP04476,62,940200,Salary,1,0,0,1,0.297,0.047,0.973,Low
TAXP04477,34,782500,Salary,1,1,0,0,-0.292,0.473,0.831,Low
TAXP04478,65,448100,Salary+Business,0,1,0,0,0.118,0.388,0.799,Low
TAXP04479,30,1122000,Business,1,0,6200,0,0.185,0.133,0.917,Low
TAXP04480,23,860300,Business,0,3,0,0,-0.054,0.125,0.749,Low
TAXP04481,34,759200,Salary,1,3,17500,0,0.063,0.422,0.693,Medium
TAXP04482,44,630700,Professional,1,0,0,1,0.045,0.244,0.909,Low
TAXP04483,21,886500,Salary,1,2,20000,0,0.088,0.251,0.703,Low
TAXP04484,28,766700,Salary,1,0,0,1,0.206,0.285,0.863,Low
TAXP04485,56,678300,Multiple,0,3,0,2,0.192,0.419,0.561,Medium
TAXP04486,48,409700,Business,1,2,0,1,0.004,0.223,0.855,Low
TAXP04487,48,2200600,Business,1,0,0,0,-0.141,0.117,0.98,Low
TAXP04488,65,305100,Multiple,1,1,0,0,0.126,0.213,0.929,Low
TAXP04489,31,884400,Salary,1,1,0,1,-0.005,0.29,0.873,Low
TAXP04490,61,516200,Multiple,1,2,4700,0,0.016,0.173,0.878,Low
TAXP04491,36,2307300,Professional,1,1,3900,0,0.136,0.234,0.877,Low
