transaction_id,profile_id,transaction_amount,transaction_type,merchant_category,payment_method,city,transaction_frequency,location_risk_score,device_risk_score,anomaly_score,is_anomaly
TXN088127,TAXP02499,50.0,cash_withdrawal,groceries,wallet,Bengaluru,3,0.321,0.18,0.153,0
TXN088128,TAXP00774,109.3,purchase,utilities,UPI,Mumbai,3,0.051,0.325,0.024,0
TXN088129,TAXP00794,299.26,transfer,electronics,card,Mumbai,3,0.418,0.389,0.273,1
TXN088130,TAXP04031,226.0,merchant_payment,utilities,bank_transfer,Ahmedabad,4,0.31,0.129,0.211,0
TXN088131,TAXP02267,220.04,merchant_payment,online_services,bank_transfer,Pune,6,0.015,0.302,0.039,0
TXN088132,TAXP04418,50.0,purchase,utilities,bank_transfer,Kolkata,2,0.171,0.136,0.114,0
TXN088133,TAXP03443,166.61,merchant_payment,education,bank_transfer,Delhi,3,0.036,0.26,0.061,0
TXN088134,TAXP01319,704.69,purchase,retail,card,Pune,4,0.245,0.374,0.181,0
TXN088135,TAXP02006,893.97,transfer,travel,UPI,Kolkata,2,0.37,0.454,0.158,0
TXN088136,TAXP04475,1475.04,transfer,utilities,wallet,Ahmedabad,4,0.459,0.355,0.22,0
TXN088137,TAXP04234,1168.61,transfer,online_services,cash,Chennai,4,0.122,0.156,0.119,0
TXN088138,TAXP01981,606.15,deposit,healthcare,UPI,Kolkata,3,0.266,0.323,0.113,0
TXN088139,TAXP04211,323.04,merchant_payment,restaurants,wallet,Bengaluru,3,0.009,0.22,0.114,0
TXN088140,TAXP03988,152.06,transfer,retail,UPI,Delhi,4,0.186,0.118,0.148,0
TXN088141,TAXP02127,2292.24,bill_payment,education,card,Kolkata,2,0.172,0.22,0.145,0
TXN088142,TAXP03959,111.42,merchant_payment,financial_services,card,Chennai,3,0.409,0.173,0.211,0
TXN088143,TAXP00641,50.0,purchase,education,bank_transfer,Bengaluru,4,0.186,0.097,0.044,0
TXN088144,TAXP01500,226.22,cash_withdrawal,restaurants,UPI,Ahmedabad,2,0.095,0.174,0.154,0
TXN088145,TAXP03279,50.0,transfer,utilities,UPI,Chennai,2,0.047,0.03,0.135,0
TXN088146,TAXP03095,1061.87,cash_withdrawal,financial_services,UPI,Ahmedabad,5,0.215,0.031,0.044,0
TXN088147,TAXP02999,50.0,merchant_payment,healthcare,cash,Mumbai,2,0.148,0.167,0.107,0
TXN088148,TAXP02353,50.0,merchant_payment,utilities,UPI,Delhi,4,0.383,0.308,0.108,0
TXN088149,TAXP00117,664.95,merchant_payment,online_services,UPI,Bengaluru,7,0.221,0.28,0.173,0
TXN088150,TAXP03399,1059.37,cash_withdrawal,education,UPI,Ahmedabad,3,0.247,0.123,0.21,0
TXN088151,TAXP01267,520.34,purchase,electronics,card,Bengaluru,3,0.068,0.079,0.0,0
TXN088152,TAXP04721,54.53,purchase,restaurants,UPI,Mumbai,1,0.353,0.079,0.148,0
TXN088153,TAXP04006,50.0,purchase,financial_services,UPI,Kolkata,4,0.162,0.098,0.121,0
TXN088154,TAXP02469,492.49,merchant_payment,healthcare,bank_transfer,Ahmedabad,4,0.088,0.12,0.038,0
TXN088155,TAXP04232,9458.47,bill_payment,online_services,bank_transfer,Ahmedabad,4,0.245,0.271,0.067,0
TXN088156,TAXP03649,844.43,bill_payment,retail,card,Kolkata,3,0.061,0.526,0.183,0
TXN088157,TAXP04899,244.12,merchant_payment,electronics,UPI,Ahmedabad,6,0.132,0.28,0.187,0
TXN088158,TAXP01925,137.07,merchant_payment,groceries,cash,Mumbai,3,0.412,0.083,0.065,0
TXN088159,TAXP01645,137.07,merchant_payment,healthcare,UPI,Ahmedabad,1,0.419,0.067,0.159,0
TXN088160,TAXP03679,485.43,transfer,restaurants,UPI,Mumbai,5,0.205,0.024,0.188,0
TXN088161,TAXP03177,984.46,bill_payment,restaurants,cash,Chennai,5,0.165,0.186,0.151,0
TXN088162,TAXP04526,304.91,merchant_payment,travel,card,Chennai,9,0.466,0.066,0.179,0
TXN088163,TAXP01716,1658.37,cash_withdrawal,education,card,Chennai,3,0.273,0.369,0.223,0
TXN088164,TAXP03054,84.95,transfer,financial_services,card,Bengaluru,4,0.354,0.227,0.064,0
TXN088165,TAXP03839,187.31,merchant_payment,retail,UPI,Delhi,5,0.412,0.225,0.18,0
TXN088166,TAXP04027,89.0,merchant_payment,restaurants,UPI,Bengaluru,2,0.423,0.032,0.239,0
TXN088167,TAXP01460,153.37,transfer,retail,UPI,Bengaluru,5,0.252,0.491,0.29,1
TXN088168,TAXP00709,73.53,transfer,financial_services,UPI,Ahmedabad,3,0.087,0.241,0.145,0
TXN088169,TAXP00682,50.0,purchase,travel,bank_transfer,Mumbai,4,0.104,0.264,0.201,0
TXN088170,TAXP00357,7206.15,purchase,utilities,UPI,Ahmedabad,4,0.21,0.182,0.192,0
TXN088171,TAXP03078,59.38,merchant_payment,online_services,UPI,Kolkata,7,0.313,0.045,0.051,0
TXN088172,TAXP04024,61.93,purchase,education,card,Hyderabad,7,0.138,0.177,0.114,0
TXN088173,TAXP00927,146.55,purchase,retail,card,Ahmedabad,1,0.277,0.18,0.134,0
TXN088174,TAXP00652,194.65,deposit,online_services,wallet,Delhi,2,0.343,0.277,0.194,0
TXN088175,TAXP00873,216.77,purchase,retail,wallet,Delhi,3,0.259,0.147,0.083,0
TXN088176,TAXP00720,81.71,purchase,retail,bank_transfer,Chennai,6,0.189,0.104,0.087,0
TXN088177,TAXP03237,954.06,transfer,healthcare,card,Kolkata,2,0.133,0.276,0.151,0
TXN088178,TAXP01263,1234.73,purchase,utilities,UPI,Pune,4,0.164,0.175,0.0,0
TXN088179,TAXP01087,1635.14,transfer,groceries,UPI,Chennai,4,0.279,0.069,0.233,0
TXN088180,TAXP04960,166.43,transfer,groceries,card,Hyderabad,4,0.509,0.231,0.185,0
TXN088181,TAXP04169,74.6,cash_withdrawal,utilities,bank_transfer,Ahmedabad,3,0.365,0.172,0.182,0
TXN088182,TAXP03925,1392.19,merchant_payment,travel,bank_transfer,Bengaluru,6,0.264,0.211,0.135,0
TXN088183,TAXP04220,3455.48,bill_payment,retail,bank_transfer,Hyderabad,3,0.25,0.412,0.145,0
TXN088184,TAXP04330,67.37,merchant_payment,healthcare,UPI,Pune,4,0.259,0.191,0.206,0
TXN088185,TAXP00292,93.49,cash_withdrawal,utilities,cash,Bengaluru,4,0.419,0.127,0.087,0
TXN088186,TAXP03795,11015.0,merchant_payment,retail,UPI,Kolkata,4,0.097,0.273,0.255,1
TXN088187,TAXP01459,5186.71,purchase,restaurants,cash,Chennai,5,0.249,0.211,0.177,0
TXN088188,TAXP03487,339.79,purchase,restaurants,UPI,Hyderabad,3,0.235,0.153,0.091,0
TXN088189,TAXP02960,96.22,merchant_payment,financial_services,UPI,Ahmedabad,3,0.174,0.207,0.141,0
TXN088190,TAXP00109,193.84,merchant_payment,online_services,card,Bengaluru,3,0.089,0.184,0.015,0
TXN088191,TAXP04316,890.94,merchant_payment,groceries,UPI,Mumbai,6,0.068,0.161,0.063,0
TXN088192,TAXP00321,121.03,purchase,healthcare,card,Kolkata,5,0.236,0.139,0.085,0
TXN088193,TAXP00687,805.63,merchant_payment,retail,bank_transfer,Delhi,6,0.293,0.041,0.0,0
TXN088194,TAXP03212,76.37,merchant_payment,education,card,Ahmedabad,2,0.371,0.266,0.173,0
TXN088195,TAXP01849,299.71,purchase,healthcare,UPI,Delhi,2,0.223,0.152,0.156,0
TXN088196,TAXP04791,303.43,merchant_payment,online_services,bank_transfer,Bengaluru,6,0.138,0.075,0.073,0
TXN088197,TAXP04642,50.0,bill_payment,online_services,UPI,Chennai,3,0.132,0.132,0.062,0
TXN088198,TAXP02050,832.83,transfer,education,bank_transfer,Ahmedabad,2,0.231,0.536,0.18,0
TXN088199,TAXP04054,217.94,transfer,groceries,bank_transfer,Bengaluru,2,0.239,0.266,0.13,0
TXN088200,TAXP04550,50.0,merchant_payment,healthcare,UPI,Bengaluru,2,0.131,0.313,0.158,0
TXN088201,TAXP03492,79.23,purchase,restaurants,UPI,Ahmedabad,6,0.291,0.22,0.232,0
TXN088202,TAXP00187,286.03,purchase,utilities,bank_transfer,Delhi,3,0.18,0.218,0.144,0
TXN088203,TAXP04397,669.7,purchase,online_services,bank_transfer,Kolkata,5,0.118,0.134,0.051,0
TXN088204,TAXP03455,614.25,deposit,utilities,UPI,Ahmedabad,2,0.092,0.297,0.027,0
TXN088205,TAXP02360,1456.82,bill_payment,groceries,UPI,Delhi,3,0.252,0.104,0.148,0
TXN088206,TAXP00730,368.55,transfer,healthcare,UPI,Bengaluru,6,0.316,0.122,0.168,0
TXN088207,TAXP01941,50.0,purchase,travel,UPI,Kolkata,4,0.088,0.149,0.0,0
TXN088208,TAXP01571,234.63,transfer,online_services,card,Mumbai,3,0.443,0.18,0.177,0
TXN088209,TAXP01055,50.0,purchase,retail,UPI,Mumbai,2,0.417,0.154,0.129,0
TXN088210,TAXP02240,837.64,transfer,online_services,card,Mumbai,5,0.164,0.148,0.11,0
TXN088211,TAXP01465,3097.12,purchase,retail,card,Pune,4,0.2,0.335,0.131,0
TXN088212,TAXP02972,784.42,deposit,restaurants,UPI,Pune,2,0.234,0.208,0.175,0
TXN088213,TAXP03763,7197.55,purchase,electronics,cash,Pune,5,0.218,0.154,0.157,0
TXN088214,TAXP01465,3231.85,transfer,healthcare,card,Chennai,4,0.231,0.072,0.097,0
TXN088215,TAXP01758,802.14,purchase,electronics,card,Chennai,7,0.16,0.104,0.146,0
TXN088216,TAXP02072,273.78,cash_withdrawal,utilities,card,Kolkata,8,0.003,0.269,0.12,0
TXN088217,TAXP00511,660.74,deposit,utilities,UPI,Bengaluru,2,0.083,0.171,0.041,0
TXN088218,TAXP04143,154.7,transfer,groceries,bank_transfer,Hyderabad,5,0.286,0.163,0.166,0
TXN088219,TAXP04155,50.0,merchant_payment,restaurants,UPI,Hyderabad,4,0.096,0.094,0.073,0
TXN088220,TAXP01113,115.98,transfer,healthcare,card,Hyderabad,3,0.397,0.206,0.24,0
TXN088221,TAXP02549,186.04,merchant_payment,online_services,bank_transfer,Bengaluru,5,0.147,0.075,0.006,0
TXN088222,TAXP03981,949.96,bill_payment,travel,card,Ahmedabad,1,0.241,0.139,0.039,0
TXN088223,TAXP03676,4989.77,deposit,utilities,bank_transfer,Delhi,2,0.193,0.242,0.024,0
TXN088224,TAXP02585,384.29,purchase,education,UPI,Delhi,5,0.201,0.099,0.069,0
TXN088225,TAXP02230,9544.01,cash_withdrawal,healthcare,card,Bengaluru,3,0.213,0.292,0.256,1
TXN088226,TAXP00364,50.0,purchase,electronics,bank_transfer,Bengaluru,1,0.453,0.176,0.063,0
TXN088227,TAXP01573,1142.21,merchant_payment,online_services,UPI,Mumbai,4,0.078,0.249,0.026,0
TXN088228,TAXP02753,60.55,merchant_payment,online_services,UPI,Pune,7,0.114,0.253,0.001,0
TXN088229,TAXP01234,88.51,cash_withdrawal,electronics,UPI,Hyderabad,3,0.142,0.103,0.054,0
TXN088230,TAXP04799,311.23,merchant_payment,retail,bank_transfer,Hyderabad,6,0.352,0.052,0.08,0
TXN088231,TAXP00345,5521.13,merchant_payment,groceries,UPI,Ahmedabad,6,0.055,0.446,0.178,0
TXN088232,TAXP04270,50.0,merchant_payment,education,UPI,Delhi,3,0.29,0.055,0.003,0
TXN088233,TAXP01285,761.61,merchant_payment,education,UPI,Pune,5,0.062,0.154,0.051,0
TXN088234,TAXP03172,466.48,purchase,groceries,UPI,Hyderabad,2,0.134,0.045,0.0,0
TXN088235,TAXP02191,50.0,transfer,retail,bank_transfer,Chennai,2,0.075,0.079,0.105,0
TXN088236,TAXP04677,1010.16,cash_withdrawal,groceries,card,Pune,1,0.046,0.164,0.107,0
TXN088237,TAXP02299,94.59,merchant_payment,education,card,Mumbai,3,0.494,0.286,0.235,0
TXN088238,TAXP04216,657.68,transfer,online_services,UPI,Mumbai,5,0.005,0.079,0.124,0
TXN088239,TAXP04867,420.8,bill_payment,utilities,card,Kolkata,6,0.153,0.175,0.2,0
TXN088240,TAXP01896,50.0,deposit,restaurants,UPI,Hyderabad,2,0.27,0.585,0.085,0
TXN088241,TAXP01713,282.65,bill_payment,utilities,bank_transfer,Hyderabad,7,0.277,0.266,0.074,0
TXN088242,TAXP01266,50.0,transfer,healthcare,card,Chennai,3,0.06,0.402,0.248,0
TXN088243,TAXP00873,226.22,bill_payment,retail,card,Kolkata,4,0.535,0.128,0.153,0
TXN088244,TAXP03589,237.23,purchase,groceries,wallet,Mumbai,3,0.201,0.077,0.0,0
TXN088245,TAXP02809,1892.91,cash_withdrawal,electronics,cash,Mumbai,4,0.111,0.037,0.075,0
TXN088246,TAXP02605,1187.73,transfer,electronics,card,Kolkata,4,0.526,0.083,0.293,1
TXN088247,TAXP04855,734.28,bill_payment,online_services,card,Delhi,3,0.6,0.11,0.17,0
TXN088248,TAXP04769,62.26,merchant_payment,groceries,cash,Kolkata,4,0.216,0.313,0.128,0
TXN088249,TAXP02060,86.37,merchant_payment,utilities,UPI,Chennai,3,0.067,0.226,0.123,0
TXN088250,TAXP03258,296.64,merchant_payment,groceries,UPI,Hyderabad,5,0.372,0.238,0.03,0
TXN088251,TAXP02470,85.12,transfer,restaurants,card,Hyderabad,3,0.305,0.444,0.199,0
TXN088252,TAXP00748,296.99,transfer,restaurants,UPI,Chennai,5,0.076,0.357,0.134,0
TXN088253,TAXP01225,67.0,bill_payment,retail,cash,Bengaluru,3,0.264,0.086,0.078,0
TXN088254,TAXP02353,1126.79,merchant_payment,education,card,Delhi,2,0.416,0.136,0.129,0
TXN088255,TAXP04456,1180.72,merchant_payment,retail,cash,Chennai,2,0.448,0.204,0.119,0
TXN088256,TAXP04807,1415.12,purchase,online_services,card,Chennai,5,0.297,0.266,0.188,0
TXN088257,TAXP01839,1630.45,bill_payment,travel,UPI,Mumbai,2,0.178,0.159,0.062,0
TXN088258,TAXP00008,109.44,purchase,retail,cash,Pune,3,0.182,0.397,0.018,0
TXN088259,TAXP01097,604.99,purchase,healthcare,wallet,Chennai,3,0.125,0.066,0.08,0
TXN088260,TAXP03571,6686.05,transfer,retail,cash,Kolkata,3,0.126,0.184,0.124,0
TXN088261,TAXP04652,1485.92,merchant_payment,retail,bank_transfer,Pune,3,0.232,0.301,0.118,0
TXN088262,TAXP01293,105.2,cash_withdrawal,electronics,bank_transfer,Mumbai,5,0.265,0.196,0.0,0
TXN088263,TAXP01234,1650.32,merchant_payment,education,card,Mumbai,4,0.402,0.288,0.167,0
TXN088264,TAXP01950,5871.81,transfer,restaurants,bank_transfer,Bengaluru,3,0.315,0.379,0.288,1
TXN088265,TAXP01641,1123.59,transfer,travel,UPI,Hyderabad,7,0.247,0.169,0.175,0
TXN088266,TAXP03714,132.09,cash_withdrawal,groceries,cash,Pune,3,0.084,0.034,0.084,0
TXN088267,TAXP00391,252.25,bill_payment,healthcare,card,Pune,4,0.038,0.139,0.0,0
TXN088268,TAXP02609,888.21,transfer,travel,bank_transfer,Ahmedabad,8,0.343,0.14,0.229,0
TXN088269,TAXP03702,50.0,merchant_payment,healthcare,UPI,Hyderabad,7,0.431,0.124,0.02,0
TXN088270,TAXP00599,393.49,deposit,utilities,UPI,Chennai,5,0.207,0.164,0.086,0
TXN088271,TAXP01240,375.21,bill_payment,healthcare,bank_transfer,Mumbai,3,0.24,0.158,0.141,0
TXN088272,TAXP00137,707.8,cash_withdrawal,restaurants,UPI,Kolkata,1,0.368,0.163,0.128,0
TXN088273,TAXP04818,118.49,transfer,groceries,bank_transfer,Hyderabad,1,0.299,0.175,0.266,1
TXN088274,TAXP04540,50.0,bill_payment,online_services,UPI,Mumbai,1,0.356,0.157,0.098,0
TXN088275,TAXP03957,102.82,bill_payment,restaurants,bank_transfer,Ahmedabad,5,0.088,0.193,0.132,0
TXN088276,TAXP03632,593.06,cash_withdrawal,restaurants,UPI,Pune,6,0.206,0.369,0.168,0
TXN088277,TAXP02677,864.06,purchase,healthcare,bank_transfer,Hyderabad,2,0.36,0.021,0.003,0
TXN088278,TAXP03848,8815.33,purchase,groceries,UPI,Hyderabad,4,0.417,0.025,0.087,0
TXN088279,TAXP02757,525.79,bill_payment,utilities,bank_transfer,Delhi,3,0.121,0.222,0.083,0
TXN088280,TAXP01609,50.0,transfer,retail,bank_transfer,Chennai,3,0.308,0.087,0.059,0
TXN088281,TAXP01130,50.0,purchase,online_services,bank_transfer,Ahmedabad,4,0.083,0.185,0.028,0
TXN088282,TAXP01223,172.92,purchase,groceries,UPI,Mumbai,2,0.295,0.131,0.092,0
TXN088283,TAXP01726,84.01,merchant_payment,financial_services,card,Pune,6,0.255,0.205,0.131,0
TXN088284,TAXP00621,188.0,merchant_payment,online_services,UPI,Delhi,3,0.082,0.26,0.074,0
TXN088285,TAXP04342,168.22,purchase,healthcare,UPI,Ahmedabad,6,0.06,0.05,0.0,0
TXN088286,TAXP04728,50.0,bill_payment,travel,bank_transfer,Bengaluru,2,0.162,0.026,0.0,0
TXN088287,TAXP00019,425.64,purchase,groceries,bank_transfer,Ahmedabad,2,0.284,0.049,0.143,0
TXN088288,TAXP03293,270.35,purchase,healthcare,card,Bengaluru,2,0.116,0.132,0.101,0
TXN088289,TAXP01140,216.37,purchase,restaurants,UPI,Pune,4,0.312,0.138,0.098,0
TXN088290,TAXP03253,67.21,purchase,utilities,card,Kolkata,5,0.168,0.275,0.072,0
TXN088291,TAXP03908,75.88,merchant_payment,online_services,cash,Hyderabad,1,0.113,0.328,0.0,0
TXN088292,TAXP03804,266.97,merchant_payment,retail,bank_transfer,Delhi,7,0.149,0.072,0.038,0
TXN088293,TAXP02018,50.0,deposit,utilities,UPI,Kolkata,3,0.105,0.347,0.0,0
TXN088294,TAXP04724,2652.39,merchant_payment,restaurants,bank_transfer,Mumbai,7,0.095,0.399,0.229,0
TXN088295,TAXP01039,849.07,bill_payment,healthcare,UPI,Kolkata,5,0.106,0.17,0.15,0
TXN088296,TAXP02438,148.28,transfer,online_services,card,Chennai,2,0.204,0.083,0.155,0
TXN088297,TAXP03190,109.2,purchase,restaurants,UPI,Delhi,5,0.173,0.378,0.109,0
TXN088298,TAXP02104,1364.52,merchant_payment,travel,card,Chennai,2,0.094,0.096,0.112,0
TXN088299,TAXP00081,317.43,merchant_payment,restaurants,wallet,Mumbai,6,0.078,0.025,0.049,0
TXN088300,TAXP04182,117.94,transfer,restaurants,card,Pune,5,0.16,0.261,0.096,0
TXN088301,TAXP04459,50.0,purchase,online_services,cash,Chennai,4,0.079,0.149,0.007,0
TXN088302,TAXP03391,50.0,transfer,retail,card,Chennai,7,0.419,0.121,0.253,1
TXN088303,TAXP01929,50.0,transfer,groceries,UPI,Pune,3,0.113,0.04,0.165,0
TXN088304,TAXP01364,1174.51,purchase,retail,bank_transfer,Mumbai,3,0.04,0.257,0.102,0
TXN088305,TAXP00098,132.36,bill_payment,education,UPI,Bengaluru,4,0.517,0.246,0.125,0
TXN088306,TAXP02583,90.13,bill_payment,restaurants,card,Delhi,3,0.178,0.212,0.125,0
TXN088307,TAXP00153,123.86,purchase,retail,card,Hyderabad,6,0.311,0.311,0.17,0
TXN088308,TAXP00403,458.06,transfer,utilities,wallet,Mumbai,3,0.338,0.123,0.149,0
TXN088309,TAXP02446,584.52,purchase,utilities,UPI,Chennai,5,0.038,0.268,0.107,0
TXN088310,TAXP02226,52.14,purchase,financial_services,bank_transfer,Bengaluru,4,0.06,0.041,0.029,0
TXN088311,TAXP03237,303.64,merchant_payment,groceries,card,Bengaluru,4,0.454,0.261,0.172,0
TXN088312,TAXP03943,245.0,purchase,groceries,bank_transfer,Hyderabad,4,0.346,0.022,0.0,0
TXN088313,TAXP02628,359.91,transfer,online_services,UPI,Bengaluru,2,0.281,0.394,0.235,0
TXN088314,TAXP03123,777.89,purchase,retail,card,Chennai,1,0.377,0.187,0.218,0
TXN088315,TAXP03033,3729.29,merchant_payment,restaurants,UPI,Chennai,3,0.461,0.12,0.261,1
TXN088316,TAXP04718,188.33,purchase,financial_services,card,Delhi,7,0.395,0.334,0.161,0
TXN088317,TAXP03126,1025.14,merchant_payment,education,bank_transfer,Mumbai,4,0.285,0.06,0.007,0
TXN088318,TAXP03142,14010.68,cash_withdrawal,travel,card,Ahmedabad,2,0.182,0.067,0.039,0
TXN088319,TAXP02683,50.0,transfer,financial_services,UPI,Ahmedabad,4,0.225,0.172,0.209,0
TXN088320,TAXP04093,57.21,purchase,retail,card,Chennai,4,0.353,0.108,0.099,0
TXN088321,TAXP04615,558.87,transfer,groceries,card,Mumbai,6,0.248,0.301,0.185,0
TXN088322,TAXP01649,50.0,purchase,restaurants,UPI,Mumbai,6,0.266,0.418,0.158,0
TXN088323,TAXP01409,177.54,purchase,electronics,UPI,Ahmedabad,3,0.161,0.236,0.126,0
TXN088324,TAXP04044,50.0,purchase,healthcare,bank_transfer,Kolkata,4,0.177,0.333,0.13,0
TXN088325,TAXP04881,209.04,purchase,retail,wallet,Hyderabad,3,0.311,0.079,0.067,0
TXN088326,TAXP01138,89.77,purchase,electronics,UPI,Mumbai,6,0.321,0.124,0.089,0
TXN088327,TAXP00739,672.4,transfer,utilities,bank_transfer,Pune,5,0.122,0.221,0.096,0
TXN088328,TAXP03629,178.25,purchase,restaurants,UPI,Kolkata,4,0.088,0.117,0.085,0
TXN088329,TAXP00898,50.0,merchant_payment,online_services,UPI,Mumbai,5,0.381,0.2,0.046,0
TXN088330,TAXP03221,535.32,cash_withdrawal,online_services,UPI,Kolkata,7,0.145,0.152,0.042,0
TXN088331,TAXP03871,69.18,merchant_payment,utilities,bank_transfer,Mumbai,6,0.433,0.021,0.096,0
TXN088332,TAXP01502,60.04,transfer,financial_services,bank_transfer,Hyderabad,1,0.293,0.105,0.118,0
TXN088333,TAXP04143,4342.91,cash_withdrawal,utilities,UPI,Bengaluru,3,0.132,0.023,0.117,0
TXN088334,TAXP00308,181.2,merchant_payment,healthcare,UPI,Pune,4,0.162,0.166,0.172,0
TXN088335,TAXP03257,549.24,transfer,restaurants,bank_transfer,Delhi,7,0.205,0.08,0.142,0
TXN088336,TAXP03571,3194.33,deposit,financial_services,card,Pune,3,0.181,0.267,0.017,0
TXN088337,TAXP03269,185.51,bill_payment,electronics,bank_transfer,Bengaluru,1,0.198,0.16,0.076,0
TXN088338,TAXP00060,1401.51,merchant_payment,education,cash,Mumbai,3,0.019,0.132,0.069,0
TXN088339,TAXP02689,50.0,bill_payment,electronics,cash,Pune,4,0.23,0.273,0.143,0
TXN088340,TAXP03174,179.78,purchase,restaurants,bank_transfer,Ahmedabad,6,0.082,0.113,0.011,0
TXN088341,TAXP03013,275.12,transfer,education,bank_transfer,Chennai,4,0.27,0.099,0.137,0
TXN088342,TAXP02680,464.73,transfer,retail,UPI,Chennai,5,0.393,0.176,0.194,0
TXN088343,TAXP03402,1724.43,merchant_payment,financial_services,UPI,Bengaluru,2,0.1,0.216,0.137,0
TXN088344,TAXP04700,144.44,purchase,retail,UPI,Mumbai,5,0.183,0.069,0.113,0
TXN088345,TAXP03953,875.59,deposit,groceries,bank_transfer,Mumbai,3,0.22,0.051,0.09,0
TXN088346,TAXP00356,101.1,purchase,utilities,card,Delhi,2,0.197,0.08,0.105,0
TXN088347,TAXP01391,285.49,purchase,restaurants,cash,Ahmedabad,4,0.301,0.296,0.162,0
TXN088348,TAXP00506,162.46,transfer,retail,UPI,Kolkata,2,0.337,0.422,0.209,0
TXN088349,TAXP01098,215.57,purchase,online_services,bank_transfer,Kolkata,2,0.147,0.031,0.107,0
TXN088350,TAXP01151,313.59,cash_withdrawal,online_services,bank_transfer,Ahmedabad,5,0.154,0.119,0.048,0
TXN088351,TAXP03336,144.8,transfer,restaurants,card,Delhi,3,0.534,0.259,0.126,0
TXN088352,TAXP04929,947.3,merchant_payment,utilities,UPI,Chennai,3,0.214,0.224,0.05,0
TXN088353,TAXP01402,499.2,purchase,retail,wallet,Pune,8,0.027,0.268,0.157,0
TXN088354,TAXP02474,953.36,bill_payment,utilities,bank_transfer,Pune,8,0.083,0.07,0.107,0
TXN088355,TAXP03570,61.48,cash_withdrawal,healthcare,card,Hyderabad,4,0.461,0.226,0.177,0
TXN088356,TAXP01298,50.0,transfer,groceries,card,Delhi,3,0.17,0.2,0.081,0
TXN088357,TAXP00130,252.76,purchase,retail,wallet,Ahmedabad,3,0.046,0.366,0.098,0
TXN088358,TAXP01051,348.69,merchant_payment,retail,card,Bengaluru,5,0.056,0.166,0.0,0
TXN088359,TAXP00104,1442.71,merchant_payment,retail,cash,Kolkata,8,0.296,0.163,0.091,0
TXN088360,TAXP03754,1933.66,purchase,online_services,card,Mumbai,4,0.116,0.049,0.034,0
TXN088361,TAXP01209,1173.16,cash_withdrawal,utilities,UPI,Delhi,4,0.433,0.294,0.145,0
TXN088362,TAXP03476,909.06,cash_withdrawal,retail,UPI,Pune,8,0.343,0.119,0.1,0
TXN088363,TAXP00118,221.13,purchase,groceries,card,Bengaluru,5,0.298,0.225,0.187,0
TXN088364,TAXP04391,50.0,transfer,groceries,UPI,Hyderabad,3,0.062,0.084,0.017,0
TXN088365,TAXP00034,59.37,merchant_payment,travel,cash,Mumbai,4,0.153,0.173,0.1,0
TXN088366,TAXP02438,200.14,purchase,electronics,wallet,Hyderabad,2,0.234,0.018,0.076,0
TXN088367,TAXP03772,50.0,cash_withdrawal,utilities,bank_transfer,Delhi,2,0.021,0.255,0.227,0
TXN088368,TAXP01592,173.26,purchase,travel,UPI,Bengaluru,2,0.11,0.103,0.108,0
TXN088369,TAXP04569,73.94,purchase,online_services,bank_transfer,Bengaluru,7,0.39,0.052,0.156,0
TXN088370,TAXP02160,51.91,transfer,restaurants,UPI,Ahmedabad,2,0.068,0.049,0.109,0
TXN088371,TAXP03979,168.6,bill_payment,utilities,UPI,Hyderabad,1,0.083,0.187,0.019,0
TXN088372,TAXP04736,2269.48,merchant_payment,electronics,UPI,Bengaluru,3,0.194,0.229,0.159,0
TXN088373,TAXP04039,177.2,cash_withdrawal,healthcare,UPI,Hyderabad,2,0.294,0.213,0.261,1
TXN088374,TAXP00274,1631.53,transfer,electronics,UPI,Pune,3,0.104,0.064,0.165,0
TXN088375,TAXP00774,1040.18,transfer,electronics,wallet,Ahmedabad,4,0.13,0.123,0.157,0
TXN088376,TAXP04104,847.38,merchant_payment,restaurants,bank_transfer,Bengaluru,4,0.176,0.393,0.043,0
TXN088377,TAXP04946,3545.96,transfer,electronics,bank_transfer,Pune,4,0.081,0.157,0.049,0
TXN088378,TAXP00896,736.4,bill_payment,utilities,card,Mumbai,4,0.249,0.075,0.081,0
TXN088379,TAXP02175,186.71,bill_payment,travel,card,Pune,4,0.161,0.055,0.136,0
TXN088380,TAXP04436,346.37,transfer,restaurants,card,Mumbai,6,0.486,0.115,0.178,0
TXN088381,TAXP02863,63.1,purchase,utilities,bank_transfer,Bengaluru,4,0.118,0.3,0.096,0
TXN088382,TAXP03943,112.29,merchant_payment,restaurants,card,Delhi,2,0.145,0.198,0.126,0
TXN088383,TAXP01334,186.81,purchase,utilities,UPI,Bengaluru,8,0.063,0.123,0.217,0
TXN088384,TAXP02557,523.99,merchant_payment,education,bank_transfer,Pune,3,0.232,0.447,0.231,0
